"","exact_isolate","asymptote","intercept","growthParam","Isolate","host_species","plate_no"
"760","Plate_21_205D3_G10",392.616572515324,-3.57613223997306,0.0289009746797612,"205D3","selenastrum",21
"761","Plate_21_205D3_G8",434.048815681274,-3.02097647029787,0.0209623727095189,"205D3","selenastrum",21
"762","Plate_21_205D3_G9",412.994055096094,-3.36700986101713,0.025070620368552,"205D3","selenastrum",21
"763","Plate_21_213D3_E5",761.156543717279,-3.68749005654367,0.0144568214014031,"213D3","selenastrum",21
"764","Plate_21_213D3_E6",1415.31122698703,-4.0523657219826,0.012163977574896,"213D3","selenastrum",21
"765","Plate_21_213D3_E7",1019.14345587446,-3.96064630303673,0.0132993430474864,"213D3","selenastrum",21
"766","Plate_21_224D3_B2",444.772024494249,-4.23396600528417,0.0258304025852779,"224D3","selenastrum",21
"767","Plate_21_224D3_B3",438.097039990718,-4.33875050108452,0.0261468885805552,"224D3","selenastrum",21
"768","Plate_21_224D3_B4",376.24026996778,-4.62259654439676,0.0306780272245687,"224D3","selenastrum",21
"769","Plate_21_234D3_D2",626.407657989561,-4.47052144277721,0.0199402671972826,"234D3","selenastrum",21
"770","Plate_21_234D3_D3",494.852333354278,-4.36225644155951,0.0209729515213091,"234D3","selenastrum",21
"771","Plate_21_234D3_D4",491.543774493822,-4.91753983953512,0.0227190499883322,"234D3","selenastrum",21
"772","Plate_21_243D3_F10",452.903970875162,-3.84975432163199,0.0183377826838268,"243D3","selenastrum",21
"773","Plate_21_243D3_F8",444.519728476033,-4.03341185698585,0.0209601855059311,"243D3","selenastrum",21
"774","Plate_21_243D3_F9",448.974589272009,-3.64647512152627,0.0180374861069936,"243D3","selenastrum",21
"775","Plate_21_248D3_C10",369.594189781661,-4.04118445082756,0.0245503703181963,"248D3","selenastrum",21
"776","Plate_21_248D3_C8",343.066153516443,-4.66935697690259,0.0307577888030559,"248D3","selenastrum",21
"777","Plate_21_248D3_C9",383.330406508991,-4.27557540900302,0.0263633961976385,"248D3","selenastrum",21
"778","Plate_21_AC_B11",468.532767074721,-4.38504450906932,0.0223234482648345,"AC","selenastrum",21
"779","Plate_21_AC_C11",434.206194262391,-4.56887102338681,0.0247516755302079,"AC","selenastrum",21
"780","Plate_21_AC_D11",411.651393976604,-4.22822184514666,0.0218821568033367,"AC","selenastrum",21
"781","Plate_21_AC_E11",394.422067722606,-4.6432302254775,0.0254670813720799,"AC","selenastrum",21
"782","Plate_22_124,2DF_B2",471.015299926202,-4.65825037493016,0.0276736587723778,"124,2DF","selenastrum",22
"783","Plate_22_124,2DF_B3",473.721458570339,-4.6691713660691,0.0265445925179634,"124,2DF","selenastrum",22
"784","Plate_22_124,2DF_B4",476.9439057687,-5.09170616203801,0.0296703063340097,"124,2DF","selenastrum",22
"785","Plate_22_124,4DF_D5",356.506477605713,-4.55211994193945,0.0280208952234487,"124,4DF","selenastrum",22
"786","Plate_22_124,4DF_D6",354.81850098792,-4.36379836920234,0.0265181079757757,"124,4DF","selenastrum",22
"787","Plate_22_124,4DF_D7",377.473589017483,-4.01581197370603,0.0238892894746706,"124,4DF","selenastrum",22
"788","Plate_22_128,1DF_G10",452.701325880713,-3.74813934425667,0.0182853028490345,"128,1DF","selenastrum",22
"789","Plate_22_128,1DF_G8",419.845287453888,-3.6619612305922,0.0188833857863152,"128,1DF","selenastrum",22
"790","Plate_22_128,1DF_G9",492.536254157694,-3.77694866135477,0.017122090673825,"128,1DF","selenastrum",22
"791","Plate_22_129DF_D2",393.316210446675,-4.27271903497964,0.0250855407895886,"129DF","selenastrum",22
"792","Plate_22_129DF_D3",388.418996382777,-4.11513833620385,0.023140979387855,"129DF","selenastrum",22
"793","Plate_22_129DF_D4",398.531037418839,-3.93810875014832,0.0222148287712924,"129DF","selenastrum",22
"794","Plate_22_140DF_C2",473.660541487433,-4.11012377217878,0.0262505963388063,"140DF","selenastrum",22
"795","Plate_22_140DF_C3",463.991188005712,-4.18202473471055,0.0269158485581999,"140DF","selenastrum",22
"796","Plate_22_140DF_C4",448.703154645309,-4.44393283692299,0.0302268700793232,"140DF","selenastrum",22
"797","Plate_22_142DF_F2",634.824561020911,-3.94390314300908,0.0153934435760087,"142DF","selenastrum",22
"798","Plate_22_142DF_F3",1029.63090568881,-4.36290620806871,0.0139584631011651,"142DF","selenastrum",22
"799","Plate_22_142DF_F4",693.351704466453,-4.0214270540987,0.0152789706036065,"142DF","selenastrum",22
"800","Plate_22_144,1DF_E10",2271.12536302739,-5.40177811666854,0.0109539814150738,"144,1DF","selenastrum",22
"801","Plate_22_144,1DF_E8",2012.44249621731,-5.22113942937153,0.0107086854865238,"144,1DF","selenastrum",22
"802","Plate_22_144,1DF_E9",1172.24351548669,-4.77294074779577,0.0112607705478469,"144,1DF","selenastrum",22
"803","Plate_22_152DF_F5",520.802996644441,-3.47594291007426,0.0158600547141126,"152DF","selenastrum",22
"804","Plate_22_152DF_F6",453.859084432195,-3.576491653967,0.0194340043722797,"152DF","selenastrum",22
"805","Plate_22_152DF_F7",613.11837038927,-3.40138900999531,0.0134506961920093,"152DF","selenastrum",22
"806","Plate_22_153DF_C5",386.122431379872,-5.59986258462308,0.0369735433643235,"153DF","selenastrum",22
"807","Plate_22_153DF_C6",415.121294428147,-6.21105478360143,0.0403664572206273,"153DF","selenastrum",22
"808","Plate_22_153DF_C7",497.241556093703,-4.34790286269624,0.017477641174832,"153DF","selenastrum",22
"809","Plate_22_209D3_E2",374.357078236128,-4.0053186340552,0.0319834346742995,"209D3","selenastrum",22
"810","Plate_22_209D3_E3",373.537626057585,-3.90181197482106,0.0301757672745436,"209D3","selenastrum",22
"811","Plate_22_209D3_E4",396.533664297522,-3.19657948909222,0.0235019679199712,"209D3","selenastrum",22
"812","Plate_22_210D3_E5",519.989311696775,-3.76814819813474,0.0213625873497467,"210D3","selenastrum",22
"813","Plate_22_210D3_E6",426.589421010985,-3.92514742120615,0.025947235120112,"210D3","selenastrum",22
"814","Plate_22_210D3_E7",484.776687382141,-3.41247725791886,0.0187843574065041,"210D3","selenastrum",22
"815","Plate_22_217D3_C10",456.896589633262,-4.18868428693999,0.0307370528552931,"217D3","selenastrum",22
"816","Plate_22_217D3_C8",425.502322265744,-3.97343947440368,0.0312409500481318,"217D3","selenastrum",22
"817","Plate_22_217D3_C9",424.271127025666,-3.86151597840428,0.0280136334664991,"217D3","selenastrum",22
"818","Plate_22_224D3_G2",478.294187143759,-3.09082852527556,0.0190167673341181,"224D3","selenastrum",22
"819","Plate_22_224D3_G3",517.779224601281,-3.23943237789445,0.0190011458096358,"224D3","selenastrum",22
"820","Plate_22_224D3_G4",479.270292460184,-3.48805099383284,0.0220365172998235,"224D3","selenastrum",22
"821","Plate_22_230D3_F10",166.775407128358,-3.21679887802852,0.0191328853797067,"230D3","selenastrum",22
"822","Plate_22_230D3_F8",217.738021110755,-3.17395919988574,0.0154847058464181,"230D3","selenastrum",22
"823","Plate_22_230D3_F9",175.298756116078,-3.03258569905033,0.014991299327461,"230D3","selenastrum",22
"824","Plate_22_233D3_G5",404.182870311009,-3.40558168277976,0.02590907373109,"233D3","selenastrum",22
"825","Plate_22_233D3_G6",417.175528203185,-3.29488122273907,0.0231001003074517,"233D3","selenastrum",22
"826","Plate_22_233D3_G7",409.074025108876,-3.28101009907974,0.0223821530587594,"233D3","selenastrum",22
"827","Plate_22_236D3_B5",454.300966473179,-3.65635621308784,0.0260335645535812,"236D3","selenastrum",22
"828","Plate_22_236D3_B6",417.954441053424,-3.62774026076999,0.0267421250177192,"236D3","selenastrum",22
"829","Plate_22_236D3_B7",417.371082258678,-4.10498747167309,0.0309043961403121,"236D3","selenastrum",22
"830","Plate_22_237D3_D10",311.782728407975,-4.79775125076108,0.0437082539452813,"237D3","selenastrum",22
"831","Plate_22_237D3_D8",326.22016770896,-4.96452277171468,0.0464133758634949,"237D3","selenastrum",22
"832","Plate_22_237D3_D9",323.459383057248,-4.37870990516068,0.0395221378707578,"237D3","selenastrum",22
"833","Plate_22_244D3_B10",440.01082177734,-4.27522852277869,0.0234177199334945,"244D3","selenastrum",22
"834","Plate_22_244D3_B8",427.52425234218,-4.28084654496133,0.0252748381677613,"244D3","selenastrum",22
"835","Plate_22_244D3_B9",433.595972511771,-4.42008632403191,0.0247081356588873,"244D3","selenastrum",22
"836","Plate_22_AC_B11",317.739617394962,-5.28570680309338,0.0358725306533342,"AC","selenastrum",22
"837","Plate_22_AC_C11",379.78769450435,-4.59576379638363,0.0276310925864682,"AC","selenastrum",22
"838","Plate_22_AC_D11",311.882500064313,-4.15398501821811,0.0287423229077284,"AC","selenastrum",22
"839","Plate_22_AC_E11",296.120262733182,-4.05577965422309,0.0272512017139052,"AC","selenastrum",22
"840","Plate_23_123DF_E2",590.859774363322,-3.91409172322812,0.0170650821861963,"123DF","selenastrum",23
"841","Plate_23_123DF_E3",8890.29086312844,-6.72124467195037,0.0113403382318591,"123DF","selenastrum",23
"842","Plate_23_123DF_E4",27348.6084268169,-7.72170259674856,0.0112897798057794,"123DF","selenastrum",23
"843","Plate_23_124,3DF_B5",527.252560635906,-4.41439018283556,0.0216063948364657,"124,3DF","selenastrum",23
"844","Plate_23_124,3DF_B6",468.363373894988,-4.58365739950278,0.023399053780078,"124,3DF","selenastrum",23
"845","Plate_23_124,3DF_B7",481.541993595186,-4.42065845500396,0.0223729470527545,"124,3DF","selenastrum",23
"846","Plate_23_134DF_E10",386.625402086437,-4.43125926587327,0.0252497857222613,"134DF","selenastrum",23
"847","Plate_23_134DF_E8",450.311561239783,-4.55162884681237,0.0237435354844573,"134DF","selenastrum",23
"848","Plate_23_134DF_E9",452.763615975492,-4.41225180211384,0.0222087210838625,"134DF","selenastrum",23
"849","Plate_23_137DF_C2",512.89314130898,-4.89240044734351,0.0212876988159154,"137DF","selenastrum",23
"850","Plate_23_137DF_C3",606.725024051529,-4.80461497153108,0.0197710744432569,"137DF","selenastrum",23
"851","Plate_23_137DF_C4",482.83641482951,-4.47659630952752,0.0205256877232804,"137DF","selenastrum",23
"852","Plate_23_148DF_E5",1116.40537151355,-4.52043012924887,0.0142849887494076,"148DF","selenastrum",23
"853","Plate_23_148DF_E6",1171.26135617973,-4.49646404811317,0.0139021102259087,"148DF","selenastrum",23
"854","Plate_23_148DF_E7",1605.53942076675,-4.81310770752234,0.0134589951218302,"148DF","selenastrum",23
"855","Plate_23_149DF_F10",396.860520445047,-3.75279939690176,0.0160827118422096,"149DF","selenastrum",23
"856","Plate_23_149DF_F8",681.553484728585,-4.34452284282529,0.0139831217327546,"149DF","selenastrum",23
"857","Plate_23_149DF_F9",533.419528801952,-4.32713362101117,0.0159442984866927,"149DF","selenastrum",23
"858","Plate_23_202D3_B10",410.609543336922,-4.20444171060924,0.0281613682388548,"202D3","selenastrum",23
"859","Plate_23_202D3_B8",467.812037332783,-3.76750477762428,0.024063417305331,"202D3","selenastrum",23
"860","Plate_23_202D3_B9",423.21348268097,-4.19181020971584,0.0281066369496379,"202D3","selenastrum",23
"861","Plate_23_207D3_B2",543.805602846167,-3.05041436634127,0.0196767934240876,"207D3","selenastrum",23
"862","Plate_23_207D3_B3",489.604917690899,-3.28055425228809,0.0236639215240885,"207D3","selenastrum",23
"863","Plate_23_207D3_B4",504.644224836556,-3.09128279074726,0.0207762416953436,"207D3","selenastrum",23
"864","Plate_23_211D3_G2",457.988840771486,-4.23278001256559,0.0218938206208572,"211D3","selenastrum",23
"865","Plate_23_211D3_G3",473.498317743287,-4.09504418161989,0.0201799692911317,"211D3","selenastrum",23
"866","Plate_23_211D3_G4",530.018917438381,-3.77042331060515,0.0168503451276776,"211D3","selenastrum",23
"867","Plate_23_214D3_D10",388.692569910003,-3.66425217063854,0.030163216643983,"214D3","selenastrum",23
"868","Plate_23_214D3_D8",597.276782940779,-2.75946020350399,0.0142259884387163,"214D3","selenastrum",23
"869","Plate_23_214D3_D9",390.176802725354,-4.28633802700361,0.0383608539763262,"214D3","selenastrum",23
"870","Plate_23_220D3_G10",710.09526288145,-3.95933972796467,0.0151407504637521,"220D3","selenastrum",23
"871","Plate_23_220D3_G8",669.898846961838,-3.92356803884968,0.0149909572303818,"220D3","selenastrum",23
"872","Plate_23_220D3_G9",740.956976051627,-4.01290753933345,0.0146319151625539,"220D3","selenastrum",23
"873","Plate_23_221D3_G5",629.509276348244,-3.69775097193729,0.0155252870238864,"221D3","selenastrum",23
"874","Plate_23_221D3_G6",607.22837110707,-3.60040407960858,0.0153977667668121,"221D3","selenastrum",23
"875","Plate_23_221D3_G7",532.398499180383,-3.75993299126825,0.0169309335566854,"221D3","selenastrum",23
"876","Plate_23_223D3_D5",508.803780785872,-3.46772049930945,0.0203829484659513,"223D3","selenastrum",23
"877","Plate_23_223D3_D6",496.769016116514,-3.63953010636715,0.0217308561883459,"223D3","selenastrum",23
"878","Plate_23_223D3_D7",479.872818598569,-3.73407721699875,0.0233241602967774,"223D3","selenastrum",23
"879","Plate_23_226D3_F2",495.575452526363,-3.39510933747644,0.016868934519324,"226D3","selenastrum",23
"880","Plate_23_226D3_F3",496.003490391886,-3.54501677850569,0.018698373654212,"226D3","selenastrum",23
"881","Plate_23_226D3_F4",531.883843559774,-3.55039493573311,0.017776441705003,"226D3","selenastrum",23
"882","Plate_23_232D3_C10",440.077372315959,-3.81689305778739,0.0277983397337068,"232D3","selenastrum",23
"883","Plate_23_232D3_C8",441.542498368122,-4.05461495880292,0.0288864143842426,"232D3","selenastrum",23
"884","Plate_23_232D3_C9",480.125237790698,-3.68281590636141,0.0242357792215004,"232D3","selenastrum",23
"885","Plate_23_238D3_F5",689.553745930332,-2.93246919993212,0.0134280990026992,"238D3","selenastrum",23
"886","Plate_23_238D3_F6",454.776109872999,-3.10719840334065,0.0211638932983073,"238D3","selenastrum",23
"887","Plate_23_238D3_F7",482.012990936574,-3.08227382144927,0.0208395410611654,"238D3","selenastrum",23
"888","Plate_23_240D3_C5",423.737252071115,-4.15443641553587,0.026690691629395,"240D3","selenastrum",23
"889","Plate_23_240D3_C6",435.209297775409,-4.43314491587842,0.0287756297741399,"240D3","selenastrum",23
"890","Plate_23_240D3_C7",409.451433671903,-4.7045213554402,0.0326551236560274,"240D3","selenastrum",23
"891","Plate_23_246D3_D2",66.0081734670365,-2.81754321887387,0.0171271659891737,"246D3","selenastrum",23
"892","Plate_23_246D3_D3",69.1926238757473,-3.33965791323759,0.0191965163910682,"246D3","selenastrum",23
"893","Plate_23_246D3_D4",76.2449656134757,-2.76958583044681,0.0137298267044474,"246D3","selenastrum",23
"894","Plate_23_AC_B11",696.545493132843,-3.82656063237819,0.0154586112044915,"AC","selenastrum",23
"895","Plate_23_AC_C11",767.520374098592,-3.9281398607333,0.0153125766779277,"AC","selenastrum",23
"896","Plate_23_AC_D11",556.178748773382,-3.79711265408648,0.0169358275796776,"AC","selenastrum",23
"897","Plate_23_AC_E11",433.252879130157,-4.12616488166086,0.0217463235935819,"AC","selenastrum",23
"898","Plate_24_131DF_F2",1028.68286583666,-5.32440651444172,0.00747637205952117,"131DF","selenastrum",24
"899","Plate_24_131DF_F3",655.285126175134,-4.7642171485006,0.00637928438117233,"131DF","selenastrum",24
"900","Plate_24_131DF_F4",271.387183814094,-4.11407994016186,0.00584297847459243,"131DF","selenastrum",24
"901","Plate_24_132DF_G5",650.410323626652,-3.2135063639088,0.0150030771683357,"132DF","selenastrum",24
"902","Plate_24_132DF_G6",889.394714249204,-3.85565135157363,0.013283632722214,"132DF","selenastrum",24
"903","Plate_24_132DF_G7",577.716613759999,-3.64360416028437,0.0157951084755146,"132DF","selenastrum",24
"904","Plate_24_140,1DF_F5",499.762203916786,-3.61695980405069,0.0170642033034359,"140,1DF","selenastrum",24
"905","Plate_24_140,1DF_F6",396.4836108046,-3.76111559059744,0.021431557490997,"140,1DF","selenastrum",24
"906","Plate_24_140,1DF_F7",538.264111436157,-3.54926113523416,0.015685592421526,"140,1DF","selenastrum",24
"907","Plate_24_142,1DF_C5",503.455771532234,-4.49429752847136,0.0236428517491151,"142,1DF","selenastrum",24
"908","Plate_24_142,1DF_C6",1743.59669749913,-5.42466467578601,0.0133696373681398,"142,1DF","selenastrum",24
"909","Plate_24_142,1DF_C7",453.931224572999,-4.26410562401455,0.022871978118165,"142,1DF","selenastrum",24
"910","Plate_24_146DF_D2",530.044695149928,-3.4339591528766,0.0185652966251383,"146DF","selenastrum",24
"911","Plate_24_146DF_D3",508.709300741842,-3.5775998021406,0.0205587783209688,"146DF","selenastrum",24
"912","Plate_24_146DF_D4",438.827315925717,-4.07672772136644,0.0267242005362237,"146DF","selenastrum",24
"913","Plate_24_147DF_G10",391.181804408078,-3.16656454238795,0.0188877185662755,"147DF","selenastrum",24
"914","Plate_24_147DF_G8",468.609354870606,-3.51608580080654,0.0204498721742705,"147DF","selenastrum",24
"915","Plate_24_147DF_G9",413.195640167367,-3.16539343403944,0.017593118291502,"147DF","selenastrum",24
"916","Plate_24_151DF_E10",1189.14075553437,-5.042712116571,0.0130270280474473,"151DF","selenastrum",24
"917","Plate_24_151DF_E8",1227.65941893757,-5.37206980420822,0.0145239359114622,"151DF","selenastrum",24
"918","Plate_24_151DF_E9",1079.79171551879,-5.26675885497753,0.0145102207917201,"151DF","selenastrum",24
"919","Plate_24_208D3_B5",498.932905137978,-3.43247108687391,0.0241886661685229,"208D3","selenastrum",24
"920","Plate_24_208D3_B6",459.494891087188,-3.93951783697404,0.0297460185350182,"208D3","selenastrum",24
"921","Plate_24_208D3_B7",461.659725347237,-3.76974892236277,0.0273506011533601,"208D3","selenastrum",24
"922","Plate_24_215D3_E2",541.180117758627,-3.22985545242405,0.0152779550119388,"215D3","selenastrum",24
"923","Plate_24_215D3_E3",450.562746999528,-3.32683810485173,0.0185266206083488,"215D3","selenastrum",24
"924","Plate_24_215D3_E4",545.790167288469,-3.43502946094224,0.0167569972224331,"215D3","selenastrum",24
"925","Plate_24_219D3_D5",575.194436260416,-3.97986505047542,0.0193578199706629,"219D3","selenastrum",24
"926","Plate_24_219D3_D6",534.317712300496,-3.97908215125639,0.0203056130157087,"219D3","selenastrum",24
"927","Plate_24_219D3_D7",561.550706482759,-4.02319529957204,0.0200632059501165,"219D3","selenastrum",24
"928","Plate_24_222D3_D10",512.13363749266,-3.54698615766824,0.0165683852214904,"222D3","selenastrum",24
"929","Plate_24_222D3_D8",8846.51856056417,-6.96154040232626,0.0125387287056079,"222D3","selenastrum",24
"930","Plate_24_222D3_D9",813.682115137064,-3.70914787500408,0.0134571308958423,"222D3","selenastrum",24
"931","Plate_24_225D3_F10",421.94025233251,-4.33452806832695,0.0301200432686883,"225D3","selenastrum",24
"932","Plate_24_225D3_F8",449.667391535922,-4.14792563463159,0.0284641817273128,"225D3","selenastrum",24
"933","Plate_24_225D3_F9",483.19809010361,-4.11386496221707,0.0261248784488398,"225D3","selenastrum",24
"934","Plate_24_231D3_B10",372.911653368881,-4.82307695027771,0.048026191373014,"231D3","selenastrum",24
"935","Plate_24_231D3_B8",415.667480349657,-3.95555093793704,0.035268773232762,"231D3","selenastrum",24
"936","Plate_24_231D3_B9",378.771628269591,-4.84493779062174,0.0472911660749388,"231D3","selenastrum",24
"937","Plate_24_235D3_B2",502.160815432553,-3.48936680313116,0.0265691880333136,"235D3","selenastrum",24
"938","Plate_24_235D3_B3",557.130437830421,-3.31968223350598,0.0232502703057688,"235D3","selenastrum",24
"939","Plate_24_235D3_B4",538.851264185542,-3.26773410878285,0.0233855987277131,"235D3","selenastrum",24
"940","Plate_24_239D3_G2",534.899957907374,-3.04280356317604,0.0185806548373399,"239D3","selenastrum",24
"941","Plate_24_239D3_G3",539.158266639844,-3.09764376322372,0.018265294565096,"239D3","selenastrum",24
"942","Plate_24_239D3_G4",526.737095249422,-3.25485768383882,0.0198683667583623,"239D3","selenastrum",24
"943","Plate_24_241D3_C2",519.933935923936,-3.66058662434872,0.0165200591315948,"241D3","selenastrum",24
"944","Plate_24_241D3_C3",397.162608150453,-4.62855008919993,0.0261175306839904,"241D3","selenastrum",24
"945","Plate_24_241D3_C4",358.835637625719,-4.50139545769466,0.0265840872735601,"241D3","selenastrum",24
"946","Plate_24_245D3_E5",507.341732860778,-3.71609414953027,0.0186301551217533,"245D3","selenastrum",24
"947","Plate_24_245D3_E6",454.325369361393,-3.70553017416029,0.0193806460419108,"245D3","selenastrum",24
"948","Plate_24_245D3_E7",472.23748198391,-3.82043046642835,0.0204669428762762,"245D3","selenastrum",24
"949","Plate_24_247D3_C10",561.89710717261,-3.27094221234262,0.0174755166303732,"247D3","selenastrum",24
"950","Plate_24_247D3_C8",465.194914265517,-3.33879774833635,0.0197871530188262,"247D3","selenastrum",24
"951","Plate_24_247D3_C9",467.92295763159,-3.25054552625634,0.0188275712536309,"247D3","selenastrum",24
"952","Plate_24_AC_B11",192.005326713166,-6.01748676678569,0.0565062800822124,"AC","selenastrum",24
"953","Plate_24_AC_C11",513.959259122137,-3.8979287283185,0.0184737778533916,"AC","selenastrum",24
"954","Plate_24_AC_D11",546.72700082087,-4.10259085639922,0.0183793914838394,"AC","selenastrum",24
"955","Plate_24_AC_E11",427.031896842111,-3.74228812847453,0.0188650383188436,"AC","selenastrum",24
"956","Plate_25_122DF_C2",5373.00505827674,-6.64407010161462,0.00961072858118188,"122DF","selenastrum",25
"957","Plate_25_122DF_C3",2808.09058613757,-6.08431695707984,0.00927851440320415,"122DF","selenastrum",25
"958","Plate_25_122DF_C4",279.193605010078,-3.67123189275641,0.0102490953123389,"122DF","selenastrum",25
"959","Plate_25_124,1DF_E5",554.153529209804,-4.00310677635727,0.0188945418487971,"124,1DF","selenastrum",25
"960","Plate_25_124,1DF_E6",454.892995963648,-3.93052110612619,0.0210849120927205,"124,1DF","selenastrum",25
"961","Plate_25_124,1DF_E7",426.141597868925,-4.15314327646931,0.0230444628983958,"124,1DF","selenastrum",25
"962","Plate_25_126DF_C5",912.732192782405,-3.73168099149038,0.0162248489802511,"126DF","selenastrum",25
"963","Plate_25_126DF_C6",547.533011903382,-4.05991663538248,0.0206247372865836,"126DF","selenastrum",25
"964","Plate_25_126DF_C7",565.457867267423,-4.03947357405418,0.0186588741900997,"126DF","selenastrum",25
"965","Plate_25_132,1DF_G5",69.2986689528653,-2.68192717481618,0.0116679385454949,"132,1DF","selenastrum",25
"966","Plate_25_132,1DF_G6",203.715729416466,-3.56587052338792,0.00720870517711168,"132,1DF","selenastrum",25
"967","Plate_25_132,1DF_G7",84.3447761536045,-2.43728172874614,0.00779573837692733,"132,1DF","selenastrum",25
"968","Plate_25_133DF_D5",532.888196317369,-3.54243819692402,0.0212957322439066,"133DF","selenastrum",25
"969","Plate_25_133DF_D6",466.891771321013,-3.12287578662076,0.0206886842192499,"133DF","selenastrum",25
"970","Plate_25_133DF_D7",446.439223771078,-3.83842597392909,0.028640818908889,"133DF","selenastrum",25
"971","Plate_25_139DF_B5",594.180458610814,-3.89583910807802,0.0212843536259694,"139DF","selenastrum",25
"972","Plate_25_139DF_B6",546.634009921815,-3.84129677424574,0.0214406766001882,"139DF","selenastrum",25
"973","Plate_25_139DF_B7",521.139991590197,-3.89923774193102,0.0225802071714517,"139DF","selenastrum",25
"974","Plate_25_143DF_E2",674.661639464979,-4.24853044393457,0.0174202457500707,"143DF","selenastrum",25
"975","Plate_25_143DF_E3",5936.50042807088,-6.56497091594114,0.0111172957586357,"143DF","selenastrum",25
"976","Plate_25_143DF_E4",4028.29420296352,-6.14294111209269,0.0107310925178545,"143DF","selenastrum",25
"977","Plate_25_145DF_B10",813.011449545243,-4.48055403898705,0.0172258943588665,"145DF","selenastrum",25
"978","Plate_25_145DF_B8",749.983673259639,-4.53374221382912,0.0186397328088182,"145DF","selenastrum",25
"979","Plate_25_145DF_B9",812.555540699885,-4.6551915711019,0.0181097497699701,"145DF","selenastrum",25
"980","Plate_25_150DF_F5",908.172794952945,-4.76977515178724,0.0150321037859933,"150DF","selenastrum",25
"981","Plate_25_150DF_F6",821.524152174567,-4.51882711338145,0.0143591793284593,"150DF","selenastrum",25
"982","Plate_25_150DF_F7",1161.39259770192,-4.809594561079,0.0138410781293688,"150DF","selenastrum",25
"983","Plate_25_203D3_D2",383.000121412046,-5.21000598468602,0.0368433248676523,"203D3","selenastrum",25
"984","Plate_25_203D3_D3",414.801311020077,-4.06443933323626,0.0268048328379374,"203D3","selenastrum",25
"985","Plate_25_203D3_D4",506.458144837612,-3.5496699331982,0.0197264995876819,"203D3","selenastrum",25
"986","Plate_25_206D3_B2",520.032611444093,-3.90444560160065,0.0218717761051565,"206D3","selenastrum",25
"987","Plate_25_206D3_B3",552.291974427598,-3.77142247988694,0.0201319296124683,"206D3","selenastrum",25
"988","Plate_25_206D3_B4",482.855322380204,-3.95047128322606,0.0220413395144309,"206D3","selenastrum",25
"989","Plate_25_216D3_D10",503.868319464494,-3.09698404428105,0.0173733561332178,"216D3","selenastrum",25
"990","Plate_25_216D3_D8",593.996569071382,-3.39979771268552,0.0184498955802104,"216D3","selenastrum",25
"991","Plate_25_216D3_D9",432.157458501935,-3.21227623121998,0.0205113102449546,"216D3","selenastrum",25
"992","Plate_25_218D3_G2",502.374834293401,-3.87317627688177,0.0216748985955502,"218D3","selenastrum",25
"993","Plate_25_218D3_G3",496.542909693835,-3.78362150314182,0.0216934782745467,"218D3","selenastrum",25
"994","Plate_25_218D3_G4",533.259350075762,-3.67255799704595,0.0199267127438815,"218D3","selenastrum",25
"995","Plate_25_228D3_F2",15948.8236418271,-7.71123280070765,0.014266026259808,"228D3","selenastrum",25
"996","Plate_25_228D3_F3",559.554858336323,-4.04019318300545,0.0171319999957826,"228D3","selenastrum",25
"997","Plate_25_228D3_F4",665.22319381307,-4.11642472924108,0.0158809728072323,"228D3","selenastrum",25
"998","Plate_25_250D3_C10",467.468481675279,-3.83182308034419,0.0211088184990288,"250D3","selenastrum",25
"999","Plate_25_250D3_C8",479.148398678084,-3.7407367329143,0.0199717227856557,"250D3","selenastrum",25
"1000","Plate_25_250D3_C9",487.969762159891,-3.84431412447906,0.0209287082491005,"250D3","selenastrum",25
"1001","Plate_25_AC_B11",392.942513842772,-4.74624625190868,0.0287046447756651,"AC","selenastrum",25
"1002","Plate_25_AC_C11",529.503131405769,-4.21355207815169,0.0199829329705111,"AC","selenastrum",25
"1003","Plate_25_AC_D11",474.695183131731,-3.90782864427967,0.0191342986810165,"AC","selenastrum",25
"1004","Plate_25_AC_E10",404.49999928499,-3.73918546586591,0.0199420366147275,"AC","selenastrum",25
"1005","Plate_25_AC_E11",436.284780761933,-3.9951084297331,0.0209188946281764,"AC","selenastrum",25
"1006","Plate_25_AC_E9",443.086117651024,-4.17583281332096,0.0220068346757655,"AC","selenastrum",25
"1007","Plate_25_AC_F10",379.310600830261,-4.115717008651,0.023417742481763,"AC","selenastrum",25
"1008","Plate_25_AC_F9",434.715456006288,-4.00987975364729,0.0218466318433556,"AC","selenastrum",25
"1009","Plate_25_AC_G10",417.153252155042,-4.14243965600632,0.0227982753746015,"AC","selenastrum",25
"1010","Plate_25_AC_G9",403.343595484698,-4.27077153421283,0.023715441594605,"AC","selenastrum",25
"1011","Plate_25_TRI_124,1,139,145DF_E8",636.517432888905,-3.75324121558859,0.0173408426125854,"TRI_124,1,139,145DF","selenastrum",25
"1012","Plate_25_TRI_216D3,132,1,133DF_G8",735.441922016846,-3.88641341631989,0.0137033221843719,"TRI_216D3,132,1,133DF","selenastrum",25
"1013","Plate_25_TRI_250D3,126,150DF_F8",609.274444598453,-3.64852331898642,0.0185319009554329,"TRI_250D3,126,150DF","selenastrum",25
"1014","Plate_3_12D3_E8",391.662575282862,-6.88008366158857,0.0618783806675027,"12D3","chlorella",3
"1015","Plate_3_12D3_F8",383.785563690963,-6.54801920830438,0.0619975673093737,"12D3","chlorella",3
