"otu","Isolate","count","numOTUs","mixed","host_species","plate_no","pCC_greater","pCC_less","pGR_greater","pGR_less","ccEffect","grEffect","annotation","meanCC","seCC","meanGR","seGR","Domain","Phylum","Class","Order","Family","Genus"
"Otu20016","J17D3",1,287,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu10263","J34D3",1,242,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu24791","J2D3",1,243,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu11818","J7D3",1,257,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu04217","J40D3",1,276,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu15058","J41D3",1,295,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu02557","J2D3",1,243,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu19086","J7D3",1,257,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu16346","J20D3",1,296,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu17906","J35D3",1,269,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu00414","J16D3",12,265,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu00414","J25D3",1,309,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu00414","J38D3",1,315,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu21809","J37D3",1,277,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu13630","J32D3",1,276,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu11743","J38D3",1,315,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu12454","J38D3",1,315,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"Otu03227","J14D3",1,239,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu17453","J37D3",1,277,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu07586","J30D3",1,331,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu23846","J26D3",1,325,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"Otu25306","J21D3",1,343,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu00800","J19D3",1,319,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu00800","J2D3",1,243,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu00800","J43D3",1,312,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu02151","J42D3",1,343,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu27343","J2D3",1,243,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu05301","J32D3",1,276,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu13940","J17D3",1,287,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu27495","J44D3",1,340,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu25203","J26D3",1,325,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu00669","J17D3",1,287,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu00669","J26D3",1,325,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu00669","J38D3",1,315,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu00669","J45D3",1,320,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu15786","J29D3",1,301,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu11274","J11D3",1,256,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu06996","J11D3",1,256,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu25432","J19D3",1,319,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu17878","J35D3",1,269,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu06473","J2D3",1,243,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu02993","J24D3",1,290,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu15799","J9D3",1,221,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu21116","J19D3",1,319,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu22151","J35D3",1,269,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu12019","J38D3",1,315,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu15726","J28D3",1,274,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu12445","J40D3",1,276,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu24744","J44D3",1,340,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu12606","J20D3",1,296,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"Otu21578","J21D3",1,343,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu16141","J29D3",1,301,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu11367","J28D3",1,274,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu01030","J17D3",1,287,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu01030","J35D3",1,269,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu21708","J25D3",1,309,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu08896","J44D3",1,340,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu05498","J1D3",1,267,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu17398","J10D3",1,266,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu23174","J27D3",1,327,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu01591","J27D3",1,327,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu00357","J10D3",14,266,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu00357","J12D3",3,336,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu00357","J17D3",1,287,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu00357","J35D3",1,269,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu00357","J41D3",1,295,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu00357","J4D3",1,222,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu10845","J35D3",1,269,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu24033","J39D3",1,277,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu09928","J36D3",1,273,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu07281","J26D3",1,325,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu20946","J20D3",1,296,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu02463","J10D3",1,266,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu05641","J16D3",1,265,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu13504","J35D3",1,269,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu14529","J10D3",1,266,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu17346","J2D3",1,243,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu16842","J35D3",1,269,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu07996","J3D3",1,285,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu17381","J43D3",1,312,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu15590","J37D3",1,277,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"Otu27577","J18D3",1,312,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu01070","J44D3",1,340,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"Otu01070","J6D3",1,214,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"Otu17146","J26D3",1,325,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu16709","J30D3",1,331,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu22676","J33D3",1,265,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu09488","J30D3",1,331,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu16023","J17D3",1,287,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu21040","J25D3",1,309,TRUE,"scenedesmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu04654","J19D3",1,319,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu22042","J10D3",1,266,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu25662","J36D3",1,273,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu23666","J35D3",1,269,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu23896","J9D3",1,221,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu09230","J42D3",1,343,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu25831","J18D3",1,312,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"Otu14138","J45D3",1,320,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu20074","J30D3",1,331,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu25506","J34D3",1,242,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu03901","J43D3",1,312,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu02583","J41D3",1,295,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Burkholderiales_incertae_sedis_unclassified"
"Otu06258","J41D31",1,113,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu21445","J31D3",1,293,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu01312","J18D3",1,312,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu21241","J10D3",1,266,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Sphaerotilus"
"Otu00419","J38D3",1,315,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Sphaerotilus"
"Otu00419","J39D31",3,118,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Sphaerotilus"
"Otu00419","J43D31",4,88,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Sphaerotilus"
"Otu00419","J44D31",6,92,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Sphaerotilus"
"Otu10626","J41D3",1,295,TRUE,"selenastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Sphaerotilus"
"Otu05078","J31D3",1,293,TRUE,"monoraphidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Sphaerotilus"
"Otu14274","J15D3",1,316,TRUE,"chlorella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Sphaerotilus"
